,Award?,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1938,0,,24407,0,1,1,1,923,10,0,0,3910
1939,1,,640169,0,5,1,1,82561,36,400,2,3895
1940,0,,56213,0,1,1,1,3207,14,350,1,3900
1941,1,,21944,0,4,1,1,29461,13,0,0,3900
1942,1,,76552,0,5,1,1,150010,36,0,0,3894
1943,1,,37244,0,4,1,1,38220,18,0,0,3890
1944,0,,38439,0,1,1,1,3318,13,0,0,3886
1945,0,,32160,0,1,1,1,1130,6,250,1,3883
1946,1,,126873,0,4,1,5,95598,32,500,1,3880
1947,0,,8000,0,1,1,1,2250,11,0,0,3879
1948,0,,194906,0,3,1,1,23780,14,200,1,3880
1949,0,,85751,0,4,1,1,26842,14,0,0,3711
1950,0,,15676,0,1,1,1,0,0,0,0,3178
1951,1,,55064,0,2,1,1,8041,13,0,0,3329
1952,0,,40675,0,1,1,1,1413,9,0,0,2895
1953,0,,7843,0,1,1,1,600,2,600,2,3557
1954,0,,56896,0,4,1,1,34019,15,0,0,3696
1955,1,,91935,0,3,1,1,17550,18,0,0,4216
1956,1,,50496,0,3,1,1,13287,26,0,0,4610
1957,0,,19896,2395,2,1,1,9866,11,0,0,4602
1958,1,,156853,0,4,1,1,37625,14,0,0,4510
1959,0,,65533,0,2,1,1,7595,10,0,0,4544
1960,1,,223670,0,1,1,1,32709,13,2227,4,4230
1961,1,,91813,0,1,1,1,8690,11,2000,4,3911
1962,0,,12207,0,1,1,1,0,0,0,0,4565
1963,0,,26421,0,1,1,1,1250,3,0,0,4593
1964,0,,16176,0,1,1,1,0,0,0,0,4170
1965,1,,44754,0,1,1,1,0,0,0,0,3648
1966,1,,23827,0,1,1,1,8125,37,1000,2,4616
1967,0,,93743,0,1,1,1,1210,7,650,5,4676
1968,1,,4787,0,1,1,1,3125,8,500,1,4734
1969,0,,179472,0,3,1,1,11289,15,0,0,4708
1970,0,,73639,0,1,1,1,4709,10,2709,9,4341
1971,0,,76077,0,1,1,1,500,4,0,0,4616
1972,0,,66456,0,1,1,1,3500,4,1000,2,4679
1973,0,,14273,0,1,1,1,0,0,0,0,4341
1974,1,,134346,0,5,1,1,100210,18,0,0,4485
1975,1,,37693,0,3,1,1,30546,7,0,0,4671
1976,0,,11961,0,1,2,1,11961,10,0,0,4646
1977,1,,63311,0,5,1,1,90181,34,950,6,4604
1978,0,,20678,0,1,1,1,2155,8,0,0,3862
1979,0,,5316,0,1,1,1,1134,4,0,0,4610
1980,1,,86511,0,1,1,1,5000,6,2000,4,4625
1981,0,,133831,0,1,1,1,100,1,100,1,4588
1982,0,,30306,0,1,1,1,2500,1,0,0,4309
1983,0,,95925,0,1,1,1,7337,22,350,2,4625
1984,0,,35080,3867,1,1,1,0,0,0,0,4562
1985,0,,14304,0,1,1,1,0,0,0,0,4600
1986,0,,115385,0,1,1,1,5890,15,1250,7,4546
1987,1,,66411,1000,4,1,1,34826,19,3001,9,4211
1988,0,,6978,0,1,1,1,610,3,0,0,4349
1989,0,,39909,0,1,1,1,2682,14,0,0,4470
1990,0,,8767,0,1,1,1,6589,8,3892,6,4394
1991,1,,25544,0,1,1,1,3271,7,0,0,4580
1992,0,,166417,0,4,1,1,28607,11,0,0,4357
1993,0,,69555,0,3,1,1,21957,16,250,1,4390
1994,0,,2344,0,1,1,1,1478,10,0,0,4481
1995,0,,8780,0,1,1,1,2750,15,0,0,4237
1996,0,,111064,0,1,1,1,12700,7,2700,6,4547
1997,1,,44654,0,4,1,1,48874,16,0,0,4530
1998,1,,32678,0,1,1,1,0,0,0,0,4481
1999,1,,327126,1452,5,1,1,97997,25,350,3,4440
2000,0,,76387,0,1,1,1,3588,7,0,0,4442
2001,0,,268097,0,3,1,1,26933,25,0,0,4105
2002,1,,52195,0,4,1,1,35847,13,0,0,4476
2003,0,,137778,0,3,1,1,19557,18,0,0,4599
2004,1,,354807,0,1,1,1,6000,12,3500,11,4597
2005,0,,3056,0,1,1,1,1200,3,0,0,4363
2006,0,,101901,0,1,2,1,17898,22,100,1,4433
2007,0,,34182,0,1,1,1,0,0,0,0,3967
2008,0,,7371,0,1,1,1,1375,4,0,0,4505
2009,1,,178733,0,3,1,1,26465,22,1800,4,4537
2010,0,,87553,0,3,1,1,15681,14,0,0,4547
2011,1,,14614,0,1,1,1,2275,3,0,0,4567
2012,0,,91259,0,5,1,1,60609,12,0,0,4531
2013,0,,23997,0,1,1,1,250,2,250,2,4204
2014,0,,37202,0,1,1,1,15000,4,0,0,4511
2015,1,,53232,888,4,1,1,80696,65,22100,45,3831
2016,0,,54594,0,3,1,1,14402,14,0,0,4233
2017,0,,57474,0,2,1,1,5535,7,0,0,4364
2018,1,,20111,0,1,1,1,5653,12,0,0,4468
2019,1,,45950,0,4,1,1,38921,22,750,2,4302
2020,1,,67948,0,1,1,1,2750,5,650,3,4226
2021,0,,216498,0,4,1,1,43083,24,2500,5,4440
2022,1,,100649,0,1,1,1,4000,3,500,1,4457
2023,0,,52713,0,3,1,1,16273,13,100,1,4449
2024,0,,186892,0,5,1,1,63444,13,500,1,3732
2025,1,,11690,0,3,1,1,17615,17,0,0,4417
2026,0,,144697,0,1,1,1,2000,1,0,0,4420
2027,0,,75179,0,1,1,1,1015,2,0,0,4118
2028,1,,19850,0,1,1,1,500,1,500,1,4376
2029,0,,96154,0,1,1,1,7052,15,0,0,4433
2030,0,,55778,0,1,1,1,6500,12,500,1,3704
2031,0,,36227,0,2,1,1,7230,14,0,0,3736
2032,0,,93848,0,1,1,1,1600,4,1500,3,4475
2033,0,,41153,0,4,1,1,28686,15,0,0,4404
2034,0,,20789,0,1,1,1,0,0,0,0,4279
2035,0,,121992,6057,1,1,1,3200,4,600,2,4257
2036,0,,37911,0,1,1,1,2250,11,0,0,4385
2037,0,,233656,0,4,1,1,41941,14,500,1,4266
2038,1,,41133,0,1,1,1,635,3,0,0,4419
2039,1,,60864,0,3,1,1,23364,19,50,1,4436
2040,0,,90526,0,1,1,1,2000,9,0,0,4488
2041,0,,15148,0,1,1,1,15148,3,0,0,269
2042,0,,5393,0,1,1,1,0,0,0,0,4517
2043,1,,434,0,1,1,1,15530,5,0,0,3628
2044,0,,81055,0,3,1,1,14344,14,0,0,4610
2045,0,,31360,0,1,1,1,821,7,0,0,4488
2046,1,,156885,0,4,1,1,38601,19,0,0,4534
2047,1,,4148,0,1,3,1,13504,18,0,0,4607
2048,0,,63820,0,3,1,1,13981,15,0,0,4608
2049,1,,379744,2081,1,1,1,19191,17,1850,11,4608
2050,1,,76659,0,1,1,1,0,0,0,0,4608
2051,1,,40724,0,4,1,1,29481,14,0,0,4007
2052,1,,146173,0,3,1,1,13871,17,0,0,4414
2053,0,,26055,0,1,1,1,647,9,0,0,4464
2054,0,,68,0,1,1,1,590,1,0,0,3937
2055,0,,50001,0,1,1,1,4853,12,0,0,4023
2056,1,,122506,0,3,1,1,21022,13,0,0,4408
2057,0,,126886,0,2,1,1,9120,17,0,0,4044
2058,0,,42342,0,1,1,1,11408,23,11408,23,4331
2059,1,,58898,0,1,1,1,23050,15,50,1,4328
2060,0,,45735,0,1,1,1,10085,3,0,0,4239
2061,0,,77225,0,4,1,1,30646,15,0,0,4282
2062,1,,59874,0,1,1,1,0,0,0,0,3986
2063,1,,30868,0,1,1,1,405,3,0,0,4226
2064,0,,34257,0,1,1,1,2010,4,0,0,4309
2065,0,,42639,0,2,1,1,7366,12,0,0,4181
2066,1,,771,0,1,1,1,40256,4,0,0,4203
2067,0,,89708,0,1,1,1,8000,4,0,0,3173
2068,1,,75892,0,2,1,1,8738,15,0,0,4160
2069,1,,140918,0,4,1,1,69760,32,0,0,3883
2070,0,,475338,0,4,1,1,39680,22,700,4,3355
2071,0,,14426,0,1,1,1,0,0,0,0,4096
2072,1,,29559,0,4,1,1,28969,16,0,0,4236
2073,0,,113113,0,3,1,1,10736,13,0,0,4307
2074,1,,73027,0,4,1,1,34002,19,0,0,4063
2075,0,,17386,0,1,1,1,0,0,0,0,3771
2076,0,,9310,0,1,1,1,500,1,500,1,4272
2077,0,,11023,0,1,1,1,0,0,0,0,4328
2078,1,,55406,0,4,1,1,38118,18,500,1,4310
2079,0,,47638,0,1,1,1,0,0,0,0,3739
2080,1,,30040,0,2,1,1,8636,8,500,1,3873
2081,0,,24787,0,1,1,1,1000,1,0,0,3930
2082,0,,40758,0,1,1,1,3500,4,1000,2,4299
2083,1,,726,0,1,1,1,0,0,0,0,4268
2084,0,,40686,0,1,1,1,260,2,0,0,4177
2085,0,,16626,0,1,1,1,2500,13,0,0,4329
2086,0,,18944,0,1,1,1,300,3,300,3,3932
2087,1,,114949,0,5,1,1,87136,24,600,2,4294
2088,0,,32522,0,1,1,1,5971,4,471,2,4042
2089,0,,86533,0,1,1,1,3700,4,700,2,3600
2090,0,,166470,0,2,1,1,9574,16,0,0,4194
2091,1,,10797,0,1,1,1,0,0,0,0,3581
2092,0,,131618,0,4,1,1,46473,16,0,0,4274
2093,1,,77523,1112,1,1,1,11050,5,1000,2,4274
2094,1,,47905,0,3,1,1,14575,16,2000,4,4245
2095,0,,28695,0,1,1,1,0,0,0,0,4173
2096,0,,15253,0,2,1,1,5427,8,0,0,4373
2097,1,,193818,0,3,1,1,16327,13,0,0,3768
2098,0,,30556,0,1,1,1,950,5,550,3,4361
2099,0,,22678,0,1,1,1,2125,7,0,0,4068
2100,0,,89430,0,3,1,1,24314,18,0,0,1547
2101,1,,26522,0,3,1,1,18479,13,0,0,4358
2102,0,,59913,0,1,1,1,2210,5,150,1,3481
2103,0,,16516,0,1,1,1,500,1,0,0,4275
2104,0,,49050,0,3,1,1,18436,16,0,0,2426
2105,1,,27981,0,5,1,1,63004,17,0,0,2921
2106,1,,4939,0,1,1,1,1000,1,0,0,2515
2107,1,,26077,0,1,1,1,6768,4,0,0,3487
2108,0,,110893,0,1,1,1,4653,6,0,0,3645
2109,0,,56455,0,1,1,1,6000,3,0,0,4218
2110,0,,32699,0,1,1,1,1500,2,500,1,3167
2111,0,,109790,0,1,1,1,16108,4,0,0,3123
2112,1,,166681,0,5,1,1,107645,25,0,0,3287
2113,1,,145233,0,1,1,1,9366,5,4866,3,2626
2114,1,,1054,0,1,1,1,15147,3,0,0,3133
2115,0,,27532,0,1,1,1,4639,13,0,0,3939
2116,0,,62464,0,1,1,1,5675,16,500,1,3820
2117,0,,4041,0,1,1,1,0,0,0,0,3344
2118,1,,28138,0,1,1,1,6330,29,0,0,3847
2119,0,,33010,0,1,1,1,0,0,0,0,3915
2120,0,,45687,0,1,1,1,45,2,0,0,2269
2121,1,,12981,0,1,1,1,0,0,0,0,4246
2122,1,,168246,1514,1,1,1,4600,4,100,2,4103
2123,0,,75505,0,4,1,1,30850,17,500,1,4007
2124,0,,55591,0,2,1,1,8817,13,0,0,3693
2125,1,,37358,0,4,1,1,50488,19,0,0,3967
2126,0,,33803,0,1,1,1,6100,34,0,0,4079
2127,0,,2500,0,1,1,1,2500,1,0,0,3717
2128,0,,140527,0,1,1,1,3500,14,0,0,4023
2129,0,,5360,0,1,1,1,0,0,0,0,4392
2130,1,,124430,0,2,1,1,15523,17,1200,8,4054
2131,0,,240007,0,4,1,1,46771,14,0,0,4048
2132,0,,245021,0,3,1,1,13639,15,180,1,3984
2133,1,,53518,0,5,1,1,73933,30,400,1,3930
2134,1,,122545,0,1,1,1,269,4,250,1,3834
2135,0,,192889,0,1,1,1,10500,5,0,0,4096
2136,0,,227776,0,4,1,1,47286,19,2276,5,3980
2137,1,,37833,0,4,1,1,48172,15,500,1,3551
2138,0,,48256,0,1,1,1,9690,2,0,0,3979
2139,0,,99704,2704,2,1,1,15750,12,0,0,4106
2140,0,,394999,0,1,1,1,4150,5,150,3,3599
2141,0,,82497,0,1,1,1,0,0,0,0,3565
2142,0,,15326,7663,1,1,1,0,0,0,0,4140
2143,0,,32619,0,1,1,1,1070,7,0,0,3846
2144,0,,57017,0,1,1,1,2495,11,0,0,3854
2145,0,,252741,0,4,1,1,29296,19,635,3,4189
2146,0,,49375,0,3,1,1,23628,14,0,0,3797
2147,1,,25341,0,1,1,1,38,4,0,0,3995
2148,0,,45150,0,3,1,1,18907,13,0,0,4141
2149,0,,187462,0,1,1,1,10500,5,500,4,3953
2150,0,,19132,0,2,1,1,9124,17,0,0,3915
2151,1,,196967,0,3,1,1,38490,37,9550,20,4008
2152,0,,13040,0,1,1,1,500,1,0,0,3972
2153,0,,184301,0,1,1,1,6454,13,3954,12,4010
2154,0,,36294,0,1,1,1,0,0,0,0,3956
2155,0,,89840,0,2,1,1,7048,14,0,0,3819
2156,1,,6914,0,1,1,1,1500,1,0,0,3915
2157,1,,28493,0,3,1,1,21845,22,300,1,3932
2158,0,,111793,0,1,1,1,500,1,0,0,4057
2159,0,,18700,0,1,1,1,870,2,0,0,3995
2160,0,,53957,0,1,1,1,7000,4,500,1,4133
2161,1,,135770,0,1,1,1,4700,5,200,3,4215
2162,1,,189784,0,4,1,1,35464,18,2197,4,4190
2163,0,,60076,0,4,1,1,45582,9,0,0,3935
2164,0,,3522,0,1,1,1,3522,4,0,0,3916
2165,0,,36736,0,1,1,1,0,0,0,0,4134
2166,1,,100634,0,1,3,1,69669,28,1540,12,4193
2167,1,,88918,0,2,1,1,5537,14,0,0,4180
2168,0,,245045,0,1,1,1,25039,16,500,1,4173
2169,1,,37948,0,3,1,1,19213,43,0,0,3914
2170,0,,81552,0,2,1,1,7703,8,0,0,3855
2171,1,,118067,0,2,1,1,8715,12,0,0,3718
2172,0,,268314,0,4,1,1,29968,14,500,1,3869
2173,1,,135488,0,5,1,1,57787,16,0,0,4117
2174,0,,68243,0,2,1,1,10012,22,903,3,3888
2175,1,,56693,3953,2,1,1,20454,11,0,0,3893
2176,1,,194875,0,1,1,1,7550,6,1050,3,3831
2177,0,,206155,0,4,1,1,28447,17,0,0,3848
2178,0,,35425,0,1,1,1,4125,19,0,0,3834
2179,0,,161579,0,1,1,1,7688,21,5688,20,3811
2180,1,,11314,1000,1,1,1,741,4,0,0,3845
2181,0,,119531,0,5,1,1,60503,43,250,1,4002
2182,1,,48433,0,1,1,1,4300,5,800,3,3673
2183,0,,10872,0,1,1,1,4500,27,0,0,3882
2184,0,,109268,0,2,1,1,7401,17,750,1,4034
2185,0,,105160,0,3,1,1,20458,21,0,0,3732
2186,1,,90919,0,4,1,1,44430,17,0,0,3739
2187,1,,50230,0,1,1,1,4149,9,800,4,3727
2188,0,,74538,0,3,1,1,18835,21,0,0,2726
2189,1,,4606,0,1,1,1,4320,6,0,0,3501
2190,0,,61617,0,2,1,1,23495,13,0,0,3972
2191,0,,15275,0,1,1,1,75,2,0,0,2761
2192,0,,112891,0,1,1,1,500,1,500,1,3909
2193,1,,41176,0,1,1,1,7624,7,2624,4,3729
2194,1,,81251,0,1,1,1,19500,6,0,0,3958
2195,0,,18142,0,1,1,1,220,4,0,0,3638
2196,1,,16200,0,4,1,1,40455,17,0,0,3840
2197,0,,8913,0,1,1,1,2050,10,50,1,3630
2198,1,,14372,0,2,1,1,9042,13,0,0,3557
2199,1,,77965,0,4,1,1,41126,33,2683,7,3120
2200,0,,12271,500,2,1,1,7684,15,1000,2,4219
2201,1,,49874,0,4,1,1,39976,13,0,0,4293
2202,1,,35445,0,1,1,1,3379,9,0,0,4198
2203,0,,91755,0,1,1,1,5026,8,751,3,2676
2204,1,,33753,0,3,1,1,14961,14,500,1,3335
2205,0,,53750,0,3,1,1,23135,14,0,0,3736
2206,1,,110132,0,1,1,1,19000,5,0,0,3271
2207,0,,12221,0,1,1,1,511,4,0,0,3692
2208,0,,65519,0,1,1,1,0,0,0,0,4150
2209,1,,47291,0,1,1,1,1350,4,350,3,2336
2210,0,,124564,0,3,1,1,11026,13,0,0,3840
2211,1,,24111,0,2,1,1,9374,16,0,0,3802
2212,1,,35801,0,1,1,1,3337,13,0,0,3743
2213,1,,150972,0,1,1,1,2700,3,700,2,3645
2214,1,,292023,0,1,1,1,14125,12,3250,7,3683
2215,0,,47090,0,1,1,1,0,0,0,0,3726
2216,1,,1300,0,1,1,1,454,11,0,0,3691
2217,1,,109103,2370,1,1,1,19600,27,7600,24,3739
2218,1,,101057,0,1,1,1,13650,11,2150,9,3600
2219,0,,20900,0,1,1,1,1000,1,0,0,3685
2220,0,,46607,0,1,1,1,0,0,0,0,3727
2221,0,,33017,0,1,1,1,1069,7,250,1,3814
2222,1,,30729,0,3,1,1,16456,15,0,0,3795
2223,0,,35546,0,1,1,1,3376,10,0,0,3739
2224,0,,7845,0,1,1,1,265,3,0,0,3508
2225,1,,25788,0,1,1,1,4650,13,4650,13,3687
2226,1,,13543,0,1,1,1,1443,7,423,2,3811
2227,0,,16618,0,1,1,1,897,5,0,0,3620
2228,0,,11548,0,1,1,1,1634,7,0,0,3837
2229,0,,22181,0,1,1,1,6245,15,0,0,3656
2230,0,,222312,0,4,1,1,29039,17,0,0,3721
2231,0,,25080,0,1,1,1,2060,12,0,0,3795
2232,1,,17964,0,1,1,1,5030,23,0,0,3783
2233,0,,155385,0,3,1,1,15267,12,0,0,3624
2234,0,,3977,0,1,1,1,0,0,0,0,3593
2235,0,,14620,0,1,1,1,0,0,0,0,2833
2236,0,,46882,0,1,1,1,0,0,0,0,3701
2237,0,,3350,0,1,1,1,65,3,0,0,3540
2238,0,,3049,0,1,1,1,0,0,0,0,3613
2239,0,,32377,0,1,1,1,250,2,250,2,3515
2240,1,,9396,0,1,1,1,860,5,350,2,3588
2241,1,,102669,0,2,1,1,6760,14,306,2,3265
2242,1,,26745,0,1,1,1,17547,9,0,0,3664
2243,1,,120576,0,4,1,1,36635,14,0,0,3823
2244,0,,7658,0,1,1,1,300,1,0,0,3231
2245,1,,11136,0,1,1,1,100,1,0,0,3571
2246,0,,168778,0,5,1,1,57060,20,500,1,3326
2247,0,,124979,0,3,1,1,14267,14,0,0,3720
2248,0,,35659,0,1,1,1,1102,9,0,0,3533
2249,0,,55996,867,3,1,1,12165,14,0,0,3582
2250,1,,65904,0,4,1,1,47224,35,5350,18,3655
2251,0,,125679,0,3,1,4,68151,27,650,1,3683
2252,0,,235312,0,5,1,1,56685,16,0,0,3476
2253,0,,64414,0,1,1,1,1952,12,0,0,2395
2254,1,,34204,0,1,1,1,16862,9,1700,5,3596
2255,0,,22384,0,1,1,1,0,0,0,0,3676
2256,0,,13381,0,1,1,1,1150,2,150,1,3312
2257,1,,10959,0,1,1,1,500,1,0,0,3469
2258,0,,28607,0,1,1,1,5943,5,0,0,2895
2259,0,,30686,0,1,1,1,6161,2,0,0,3596
2260,0,,8260,0,1,1,1,700,2,0,0,3673
2261,0,,61584,0,4,1,1,27937,14,0,0,3783
2262,0,,141594,0,2,1,1,30565,16,0,0,3776
2263,1,,114549,0,1,1,1,5000,4,1000,2,3760
2264,1,,64153,0,3,1,1,23563,19,0,0,3575
2265,0,,10000,0,1,1,1,790,3,0,0,3564
2266,1,,21839,0,1,1,1,853,3,119,1,3638
2267,1,,182704,5513,1,1,1,5850,12,3100,10,3820
2268,0,,92551,0,3,1,1,13755,13,500,1,3895
2269,1,,49353,0,4,1,1,34656,14,0,0,3540
2270,1,,21843,0,1,1,1,1411,9,0,0,3177
2271,0,,34072,0,1,1,1,500,1,0,0,3879
2272,1,,72962,0,4,1,1,28055,16,0,0,3869
2273,0,,99502,0,3,1,1,19678,28,600,2,4182
2274,1,,13250,0,3,1,1,17778,14,0,0,3861
2275,0,,98232,0,5,1,1,56687,14,500,1,3867
2276,1,,98895,0,4,1,1,89709,17,500,1,3854
2277,1,,119340,1000,1,1,1,400,5,400,5,3855
2278,0,,30171,0,1,3,1,15370,13,0,0,3853
2279,0,,105957,0,1,1,1,4881,12,0,0,3859
2280,0,,22548,0,1,1,1,3225,9,0,0,3852
2281,1,,89761,0,3,1,1,11965,13,0,0,3845
2282,0,,65263,0,1,1,1,22500,4,0,0,3844
2283,0,,128456,0,5,1,3,70125,28,0,0,3764
2284,0,,35203,0,1,1,1,1800,16,1800,16,3832
2285,0,,62023,0,1,1,1,750,4,550,1,3819
2286,0,,44197,0,1,1,1,2500,1,0,0,3831
2287,0,,104245,0,4,1,1,45589,14,0,0,3810
2288,0,,252520,0,4,1,1,43392,17,500,1,3818
2289,0,,85496,0,1,1,1,2799,7,2711,6,3820
2290,1,,49874,0,1,1,1,7200,9,1700,4,3817
2291,0,,109649,0,3,1,1,22136,13,0,0,3812
2292,1,,34379,0,3,1,1,13051,20,150,1,3805
2293,1,,56688,0,1,1,1,3550,10,1050,9,3812
2294,1,,48970,0,4,1,1,30872,14,0,0,3817
2295,1,,70789,0,5,1,1,76661,29,150,1,3810
2296,0,,24277,0,2,1,1,5330,5,0,0,3796
2297,1,,20308,0,3,1,1,19526,13,0,0,3797
2298,0,,111041,0,3,1,1,10252,12,0,0,3875
2299,0,,27904,0,2,1,1,6622,17,0,0,3793
2300,0,,128620,0,2,1,1,7747,12,0,0,3789
2301,1,,65340,2454,3,1,1,33795,11,500,1,3775
2302,0,,27135,0,1,1,1,4908,11,0,0,3783
2303,0,,32898,0,1,1,1,1000,1,0,0,3777
2304,0,,196922,0,4,1,1,40170,18,0,0,3755
2305,0,,196175,0,4,1,1,33886,13,0,0,3775
2306,0,,11457,0,1,1,1,705,3,0,0,3767
2307,0,,175344,0,4,1,1,40152,19,0,0,3770
2308,1,,5154,0,5,1,1,54657,28,0,0,3769
2309,1,,13232,0,1,1,1,8668,16,0,0,3753
2310,1,,88232,0,1,1,1,11550,5,550,3,3729
2311,1,,75526,0,4,1,1,46421,14,0,0,3712
2312,0,,53935,0,1,1,1,0,0,0,0,3743
2313,0,,18402,0,1,1,1,0,0,0,0,3746
2314,0,,24784,0,1,1,1,100,1,0,0,3729
2315,0,,62903,0,3,1,1,16434,13,0,0,3732
2316,1,,80272,0,4,1,1,34744,14,550,2,3728
2317,0,,10458,0,1,2,1,10458,12,0,0,3726
2318,1,,188184,0,4,1,1,32170,13,0,0,3707
2319,0,,83524,0,4,1,1,43152,18,0,0,3694
2320,0,,10794,0,1,1,1,0,0,0,0,3712
2321,0,,49807,0,2,1,1,6393,20,0,0,3718
2322,1,,18266,0,3,1,1,12254,15,0,0,3713
2323,0,,87851,0,4,1,1,28969,17,0,0,4026
2324,0,,32991,0,1,1,1,1230,6,0,0,3693
2325,0,,28677,0,1,1,1,215,3,0,0,3699
2326,0,,103809,0,3,1,1,16776,14,0,0,3699
2327,1,,417,0,1,1,1,3000,1,0,0,3670
2328,1,,8859,0,3,1,1,11998,13,0,0,3690
2329,0,,26896,0,1,1,1,5364,15,0,0,3685
2330,0,,16986,0,1,1,1,0,0,0,0,3676
2331,1,,25530,0,3,1,1,25131,17,0,0,3677
2332,0,,77067,0,4,1,1,40129,15,0,0,3671
2333,0,,6350,0,1,1,1,0,0,0,0,3657
2334,1,,76118,0,5,1,1,79154,41,1992,2,3621
2335,0,,40420,0,2,1,1,8649,14,0,0,3651
2336,1,,30178,0,3,1,1,14422,15,0,0,3656
2337,0,,15088,0,1,1,1,0,0,0,0,3650
2338,1,,138020,0,3,1,1,16449,17,500,1,3637
2339,1,,27310,0,3,1,1,15537,16,500,1,3623
2340,0,,109131,0,3,1,1,17481,17,150,1,3622
2341,1,,35356,0,3,1,1,18520,15,300,1,3637
2342,0,,33466,0,1,1,1,355,3,0,0,3592
2343,0,,350608,0,4,1,1,50988,26,2643,5,3630
2344,1,,42107,888,1,1,1,3600,4,1000,2,3607
2345,1,,74796,0,3,1,1,19710,15,400,1,3616
2346,1,,26129,0,3,1,1,20265,17,0,0,3629
2347,0,,30893,0,1,1,1,0,0,0,0,3623
2348,0,,9445,0,1,1,1,1000,2,1000,2,3613
2349,0,,52965,0,1,1,1,500,1,0,0,3606
2350,1,,19516,0,3,1,1,17696,16,0,0,3593
2351,0,,106378,0,4,1,1,56007,14,0,0,3607
2352,1,,22201,0,4,1,1,51278,16,350,1,3602
2353,0,,73378,0,3,1,1,13607,14,0,0,3599
2354,0,,50193,0,1,1,1,12263,3,0,0,3596
2355,0,,165144,0,3,1,1,24156,14,0,0,3581
2356,0,,53556,0,1,1,1,0,0,0,0,3575
2357,1,,18387,0,4,1,1,40560,19,800,2,3588
2358,1,,28577,0,4,1,1,48564,14,0,0,3586
2359,0,,55417,0,4,1,1,37127,31,0,0,3575
2360,0,,142244,0,3,1,1,12325,13,0,0,3578
2361,0,,23139,0,2,1,1,8156,14,0,0,3578
2362,1,,146232,0,5,1,1,83783,19,375,1,3566
2363,0,,35323,0,1,1,1,1875,8,0,0,3553
2364,1,,108081,0,5,1,5,217006,24,0,0,3567
2365,0,,1021,0,1,1,1,100,1,0,0,3553
2366,1,,120345,0,4,1,1,38323,17,650,2,3544
2367,1,,11593,0,2,1,1,9055,16,0,0,3558
2368,0,,68180,0,1,1,1,2044,9,0,0,3550
2369,0,,26605,0,1,1,1,3704,11,0,0,3543
2370,0,,17920,0,1,1,1,3250,18,0,0,3546
2371,0,,85156,0,1,1,1,133,5,0,0,3550
2372,0,,9005,0,1,1,1,520,1,0,0,3531
2373,1,,55404,0,2,1,1,10613,15,500,1,3531
2374,0,,42584,0,1,1,1,841,6,0,0,3526
2375,1,,92843,0,1,1,1,27650,29,9150,26,3530
2376,1,,51082,0,4,1,1,40878,13,0,0,3524
2377,0,,18727,0,1,1,1,0,0,0,0,3524
2378,0,,212029,0,4,1,1,43162,19,0,0,3518
2379,1,,48806,0,1,1,1,12600,10,2500,8,3502
2380,0,,15610,0,1,1,1,0,0,0,0,3508
2381,1,,46876,0,1,1,1,9680,7,0,0,3498
2382,0,,14075,0,1,1,1,4286,15,0,0,3513
2383,1,,59895,0,1,1,1,10500,4,0,0,3497
2384,0,,25936,0,1,1,1,0,0,0,0,3495
2385,0,,134318,0,1,1,1,333,3,258,1,3488
2386,0,,32807,0,1,1,1,17259,4,0,0,3482
2387,1,,38591,0,2,1,1,11039,18,0,0,3488
2388,0,,48958,0,3,1,1,24430,5,0,0,3483
2389,0,,10710,0,1,1,1,1000,1,0,0,3460
2390,1,,60349,0,2,1,1,10350,18,0,0,3468
2391,0,,9453,0,1,1,1,2585,5,0,0,3463
2392,0,,60867,0,4,1,1,41345,18,0,0,3454
2393,0,,27590,0,1,1,1,100,1,0,0,3455
2394,0,,100069,0,3,1,1,18745,13,0,0,3454
2395,0,,27820,0,1,1,1,3005,11,0,0,3454
2396,0,,20503,0,1,1,1,520,3,0,0,3445
2397,0,,137371,0,1,1,1,4977,6,1977,4,3447
2398,1,,12950,0,2,1,1,12798,18,195,1,3432
2399,1,,25207,957,2,1,1,6883,13,0,0,3440
2400,0,,17088,0,1,1,1,0,0,0,0,3510
2401,1,,24100,0,3,1,1,26674,23,2300,7,3421
2402,1,,101632,0,4,1,1,48658,14,0,0,3432
2403,1,,233449,0,3,1,1,21274,18,0,0,3419
2404,0,,45257,0,1,1,1,3625,7,0,0,3417
2405,0,,626,0,1,1,1,626,1,0,0,3393
2406,0,,18272,0,1,1,1,2920,5,0,0,3405
2407,0,,10756,0,1,1,1,1375,4,0,0,3104
2408,0,,161281,0,1,1,1,6321,8,175,1,3399
2409,0,,75680,0,3,1,1,23159,14,0,0,3397
2410,0,,59839,0,3,1,1,26962,18,0,0,3404
2411,1,,201259,0,4,1,1,40755,34,0,0,3398
2412,1,,101772,0,3,1,1,26480,17,1000,2,3396
2413,1,,190674,4704,5,1,1,104159,33,4754,15,3396
2414,1,,1452,0,1,1,1,2375,5,0,0,3396
2415,0,,30902,0,1,1,1,4175,12,50,1,3384
2416,1,,65458,1000,3,1,1,28356,24,1100,3,3382
2417,0,,114067,0,4,1,1,42569,23,0,0,3336
2418,0,,93371,0,4,1,1,55338,20,0,0,3382
